ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00002^Bettany Vance^Γυναίκα^Human^Druid^Circle of the Moon^10^6^Γιατρός ανακούφισης^Drifters^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^16^88^Quarterstaff^+9^1d8+5 θλαστικό^Barkskin; Wind Wall; Goodberry; Entangle^-^φυλαχτό από πεσμένη ουράνια πέτρα; κουτί με λίπος από κάτι ανώνυμο; απλήρωτος λογαριασμός από τρεις πόλεις^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-00336^Lumen Bramblecote^Γυναίκα^Aasimar^Paladin^Oath of Vengeance^3^1/2^Βοηθός ταβέρνας^Lifeweavers^Frozen Edge^Break Anchorage (SET-055)^Εχθρική^17^34^Warhammer (Divine Smite)^+5^1d8+3 + 2d8 radiant^Cure Wounds; Divine Favor; Compelled Duel; Bless^-^κατάλογος όσων έσωσε, πιο μικρός από τον άλλο κατάλογο; κουτί με λίπος από κάτι ανώνυμο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Υποστηρίζει ότι ο πάγος θα κρατήσει, έχοντας πέσει έξω και στο παρελθόν.^Προλογίζει τα άσχημα νέα με τον καιρό, πάντα.
SL-00344^Karash Quarrick^Άνδρας^Half-Orc^Ranger^Hunter^8^4^Μεσάζων πληροφοριών^Lifeweavers^Frozen Edge^White Line (SET-058)^Φιλικός^15^72^Hand crossbow^+7^1d6+4 διατρητικό^Lesser Restoration; Cure Wounds; Goodberry; Spike Growth^-^20 βέλη, 4 με αιχμή nanite; βιβλίο καταγραφής παχών πάγου; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Δίνει τα τελευταία του στεγνά γάντια σε έναν άγνωστο.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-00347^Aselle Saltmarsh^Γυναίκα^Half-Elf^Bard^-^2^1/4^Καμπανάρης^Guardians^Frozen Edge^Break Shelter (SET-054)^Φιλική^13^15^Shortsword^+5^1d6+3 διατρητικό^Bane; Healing Word; Faerie Fire; Charm Person^-^το μοναδικό γραπτό αντίγραφο ενός route-song; κουτί με λίπος από κάτι ανώνυμο; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Μοιράζει καύσιμο μπροστά σας για να περάσει το μήνυμα ότι πρέπει να μείνετε.^Λέει «σωστά» μετά από κάθε πρόταση, και δεν ακούει τον εαυτό της να το κάνει.
SL-00353^Nomen Northwind^Άνδρας^Awakened Construct^Fighter^Eldritch Knight^3^1/2^Παγιδευτής^Independent^Frozen Edge^White Shelter (SET-050)^Ουδέτερος^17^28^Greatsword^+5^2d6+3 τέμνον^-^-^Guardian halberd; medkit τυλιγμένο για την παγωνιά; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-00360^Fenn Farthing^Άνδρας^Halfling^Druid^Circle of the Land^14^9^Πρεσβύτερος του δρόμου^Drifters^Frozen Edge^Rime Camp (SET-053)^Ουδέτερος^18^139^Quarterstaff^+10^1d8+5 θλαστικό^Wall of Stone; Dispel Magic; Barkskin; Pass Without Trace^-^σακούλι με σπόρους εξαφανισμένων χόρτων; σχοινί παγωμένο σε μόνιμο κουλούρι; σύμβολο ενός Circle που δεν συνεδριάζει πια^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-00376^Hadarai Dunmore^Άνδρας^Elf^Barbarian^Path of the Wild Heart^8^4^Μεσάζων χρεών^Independent^Frozen Edge^Rime Station (SET-052)^Εχθρικός^16^84^Greataxe^+7^1d12+4 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; βιβλίο καταγραφής παχών πάγου; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Έχει μία ιστορία που τη λέει με κάθε ευκαιρία, και είναι διαφορετική ιστορία κάθε φορά.
SL-00382^Cinder-Frame^Άνδρας^Awakened Construct^Ranger^Beast Master^3^1/2^Μαθητευόμενος εισπράκτορα^Independent^Frozen Edge^Last Hut (SET-057)^Φιλικός^15^23^Hand crossbow^+5^1d6+3 διατρητικό^Cure Wounds; Ensnaring Strike; Fog Cloud; Goodberry^-^πυξίδα Drifter's Road; medkit τυλιγμένο για την παγωνιά; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Ζητάει συγγνώμη πριν από κάθε πρόταση, ακόμα και πριν από τα καλά νέα.
SL-00387^Dumah Dross^Άνδρας^Aasimar^Monk^Warrior of Mercy^7^3^Πράκτορας χαρτών^Guardians^Frozen Edge^Rime Station (SET-052)^Εχθρικός^14^68^Quarterstaff^+7^1d8+4 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; βιβλίο καταγραφής παχών πάγου; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-00389^Trym Ashgrove^Γυναίκα^Halfling^Ranger^-^2^1/4^Καθαριστής τείχους^Lifeweavers^Frozen Edge^White Camp (SET-051)^Φιλική^15^17^Shortsword pair^+5^1d6+3 διατρητικό^Fog Cloud; Cure Wounds; Ensnaring Strike; Goodberry^-^μπότες με σόλα που δεν αφήνει ίχνος; βιβλίο καταγραφής παχών πάγου; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Τραυλισμός που καθαρίζει εντελώς όταν δίνει διαταγές.
SL-00392^Nemeia Wickham^Γυναίκα^Tiefling^Ranger^Beast Master^9^5^Μηχανικός τείχους^Independent^Frozen Edge^White Shelter (SET-050)^Εχθρική^17^83^Longbow^+9^1d8+5 διατρητικό^Goodberry; Pass Without Trace; Summon Beast; Hunter's Mark^-^20 βέλη, 4 με αιχμή nanite; δείγμα πάγου σε σφραγισμένο σωλήνα; ένταλμα με τη δική της περιγραφή πάνω^Ξεπαγώνει μια κλειδαριά με τα ίδια της τα χέρια αντί να τη σπάσει.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-00397^Greta Vexley^Γυναίκα^Human^Cleric^Life Domain^5^3^Μεταφορέας serum^Independent^Frozen Edge^White Camp (SET-051)^Ουδέτερη^19^49^Mace^+7^1d6+4 θλαστικό^Spiritual Weapon; Aid; Healing Word; Hold Person^-^θυμιατό που δεν άναψε ποτέ; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-00417^Nomen Kestrelmoor^Άνδρας^Awakened Construct^Rogue^-^2^1/4^Καθαριστής κόμβων^Lifeweavers^Frozen Edge^First Hut (SET-059)^Φιλικός^14^18^Hand crossbow (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^Veiled Lantern lockpicks; σχοινί παγωμένο σε μόνιμο κουλούρι; κλειδί χωρίς κλειδαριά^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-00422^Lyle Thornbury^Άνδρας^Halfling^Cleric^Life Domain^6^4^Τοπογράφος shaft^Independent^Frozen Edge^Rime Station (SET-052)^Φιλικός^18^57^Ritual sickle^+7^1d6+4 τέμνον^Guiding Bolt; Lesser Restoration; Shield of Faith; Aid^-^warhammer με σφραγίδα Bastion; κουτί με λίπος από κάτι ανώνυμο; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Γονατίζει πάνω από έναν άγνωστο στο χιόνι, χωρίς επιδέσμους, χρησιμοποιώντας τη φόδρα του παλτού του.^Χρησιμοποιεί ιατρικούς όρους για τα πάντα, ακόμα και για συναισθηματικές καταστάσεις.
SL-00433^Dorran Ravel^Άνδρας^Human^Rogue^Arcane Trickster^8^4^Μελετητής ουρανού^Lifeweavers^Frozen Edge^Last Anchorage (SET-056)^Ουδέτερος^15^66^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; 4 δόσεις anti-nanite serum; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Ξεπαγώνει μια κλειδαριά με τα ίδια του τα χέρια αντί να τη σπάσει.^Προλογίζει τα άσχημα νέα με τον καιρό, πάντα.
SL-00436^Gwyn Oxley^Γυναίκα^Half-Elf^Monk^Warrior of Shadow^15^9^Κύριος της περιμέτρου^Independent^Frozen Edge^Last Hut (SET-057)^Φιλική^17^155^Quarterstaff^+10^1d8+5 θλαστικό^-^-^ραβδί φθαρμένο σε μύτη από τη μία άκρη; medkit τυλιγμένο για την παγωνιά; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-00440^Thokk Sorrow^Άνδρας^Goliath^Barbarian^Path of the Wild Heart^7^3^Λοχίας τείχους^Independent^Frozen Edge^White Line (SET-058)^Ουδέτερος^16^78^Greatsword^+7^2d6+4 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; λίστα routes που δεν υπάρχουν πια^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00445^Fenn Flint^Άνδρας^Halfling^Cleric^War Domain^3^1/2^Καθαριστής κόμβων^Drifters^Frozen Edge^White Camp (SET-051)^Φιλικός^16^25^Mace^+5^1d6+3 θλαστικό^Healing Word; Bless; Guiding Bolt; Cure Wounds^-^φορητό βωμό που διπλώνει σε σακίδιο; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-00452^Lorna Netherby^Γυναίκα^Human^Fighter^-^1^1/8^Εκπαιδευόμενος scout^Independent^Frozen Edge^Break Shelter (SET-054)^Ουδέτερη^18^14^Halberd^+5^1d10+3 τέμνον^-^-^βαρίδια ρίψης; 4 δόσεις anti-nanite serum; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Φτάνει στον καταυλισμό σας παγωμένη και ζητάει συγγνώμη για την ενόχληση.^Αργη και μετρημένη· δεν υψώνει ποτέ τη φωνή της και δεν επαναλαμβάνει.
SL-00454^Ruvik Thorne^Άνδρας^Dwarf^Rogue^Arcane Trickster^3^1/2^Διαλογέας μεταλλεύματος^Independent^Frozen Edge^White Shelter (SET-050)^Ουδέτερος^15^23^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; δείγμα πάγου σε σφραγισμένο σωλήνα; παιδικό γράμμα με παραλήπτη κάποιον του party^Ξεπαγώνει μια κλειδαριά με τα ίδια του τα χέρια αντί να τη σπάσει.^Διακόπτει για να διορθώσει τακτικές λεπτομέρειες σε ιστορίες άλλων.
SL-00460^Farideh Kestrelmoor^Γυναίκα^Dragonborn^Ranger^Hunter^8^4^Πράκτορας χαρτών^Independent^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^15^71^Hand crossbow^+7^1d6+4 διατρητικό^Ensnaring Strike; Silence; Pass Without Trace; Goodberry^-^20 βέλη, 4 με αιχμή nanite; 4 δόσεις anti-nanite serum; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Μετράει ανάσες για κάποιον που έχει σταματήσει να παίρνει.^Βουβη από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-00474^Nyla Cobble^Γυναίκα^Half-Elf^Wizard^Order of Scribes^3^1/2^Μαθητευόμενος σιδεράς^Independent^Frozen Edge^White Shelter (SET-050)^Ουδέτερη^13^21^Arcane Ray^+5^1d8 force^Shield; Magic Missile; Detect Magic; Grease^-^κιμωλίες σε επτά χρώματα; 4 δόσεις anti-nanite serum; γράμμα που δεν στάλθηκε ποτέ^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
