ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00010^Junia Drayton^Γυναίκα^Human^Artificer^Artillerist^3^1/2^Νυχτερινή σκοπιά^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^16^29^Steel Defender + warhammer^+5^1d8+3 τέμνον^Absorb Elements; Faerie Fire; Cure Wounds; Catapult^-^ανταλλακτική κάννη Eldritch Cannon; χρέος γραμμένο με ξένο χέρι; Guardian dog-tag που δεν είναι δικό της^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-00304^Storri Vell^Άνδρας^Dwarf^Fighter^Champion^7^3^Κυνηγός επικηρυγμένων^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερος^18^73^Greatsword^+7^2d6+4 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; χρέος γραμμένο με ξένο χέρι; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Καίει ένα συμβόλαιο και φαίνεται ευχαριστημένος.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-00306^Corine Ironvane^Γυναίκα^Human^Rogue^Arcane Trickster^8^4^Επικαλητής καταιγίδας^Independent^The Otherside^Third House (SET-074)^Φιλική^16^68^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; χρέος γραμμένο με ξένο χέρι; απλήρωτος λογαριασμός από τρεις πόλεις^Κοιμάται σε καρέκλα με το πρόσωπο στην πόρτα, ντυμένη.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-00317^Callie Wintersby^Γυναίκα^Halfling^Druid^Circle of the Land^7^4^Καπετάνιος σχοινιών^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλική^15^64^Starry Form (The Long Shot)^+7^1d8+4 radiant^Thunderwave; Moonbeam; Spike Growth; Goodberry^-^χάρτης άστρων σε κατεργασμένο δέρμα; πρόσκληση χωρίς ημερομηνία; απλήρωτος λογαριασμός από τρεις πόλεις^Καίει ένα συμβόλαιο και φαίνεται ευχαριστημένη.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-00320^Anakis Windrell^Γυναίκα^Tiefling^Ranger^Hunter^3^1/2^Συντηρητής shield^Independent^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^15^24^Hand crossbow^+5^1d6+3 διατρητικό^Fog Cloud; Cure Wounds; Ensnaring Strike; Hunter's Mark^-^παγίδες και σφυρίχτρα από κόκαλο; κατάλογος χαρών που της οφείλονται; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-00325^Denn Everdene^Άνδρας^Half-Elf^Fighter^-^2^1/4^Καθαριστής κόμβων^Drifters^The Otherside^Sealed Hold (SET-075)^Εχθρικός^19^18^Longbow^+5^1d8+3 διατρητικό^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-00326^Vurga Vexley^Γυναίκα^Half-Orc^Paladin^Oath of Glory^4^1^Θελήματα^Independent^The Otherside^Bound House (SET-082)^Ουδέτερη^18^41^Longsword (Divine Smite)^+5^1d8+3 + 2d8 radiant^Compelled Duel; Cure Wounds; Bless; Divine Favor^-^greatsword που δεν του δόθηκε ποτέ όνομα; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-00334^Nuriel Yestermarch^Άνδρας^Aasimar^Warlock^The Great Old One^10^6^Καπετάνιος σχοινιών^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλικός^16^94^Pact blade^+9^1d8+5 τέμνον^Hunger of Hadar; Counterspell; Fear; Darkness^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; κερί που καίει χωρίς να κοντεύει; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Χρησιμοποιεί τη γλώσσα των συμβολαίων στην καθημερινή κουβέντα — όροι, αντάλλαγμα, παράβαση.
SL-00337^Grull Prendergast^Άνδρας^Half-Orc^Ranger^Beast Master^7^3^Φύλακας των τραγουδιών^Independent^The Otherside^Cinder Reach (SET-077)^Εχθρικός^15^69^Shortsword pair^+7^1d6+4 διατρητικό^Summon Beast; Spike Growth; Ensnaring Strike; Pass Without Trace^-^παγίδες και σφυρίχτρα από κόκαλο; στάχτη σε φιαλίδιο με πώμα; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Μιλάει με τον ρυθμό εκπαιδευτή ακόμα και όταν συζητάει για το δείπνο.
SL-00365^Wren Ashlow^Γυναίκα^Human^Sorcerer^-^2^1/4^Οδηγός κάρου^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^11^14^Fire Bolt^+5^110 fire^Shield; Chromatic Orb; Burning Hands; Absorb Elements^-^ασταθές focus που βουίζει κοντά σε shields; πρόσκληση χωρίς ημερομηνία; Guardian dog-tag που δεν είναι δικό της^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-00366^Daar Longbarrow^Γυναίκα^Dragonborn^Druid^Circle of the Sea^10^6^Τεχνικός κόμβων^The Otherside^The Otherside^Third Reach (SET-080)^Φιλική^15^88^Scimitar^+9^1d6+5 τέμνον^Heat Metal; Thunderwave; Conjure Animals; Entangle^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; χρέος γραμμένο με ξένο χέρι; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Βραχνάδα από παλιό τραύμα στον λαιμό· κρατάει πάντα νερό κοντά.
SL-00368^Korinn Rookhurst^Γυναίκα^Dragonborn^Bard^College of Dance^3^1/2^Φύλακας κελαριού^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^13^24^Shortsword^+5^1d6+3 διατρητικό^Healing Word; Faerie Fire; Dissonant Whispers; Bane^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; διαταγές που επέλεξε να μην ακολουθήσει^Περπατάει ένα όριο και το σημαδεύει, ξανά και ξανά, άσχημα.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-00370^Ythra Ostergaard^Γυναίκα^Elf^Paladin^-^1^1/8^Αντιγραφέας καταστίχων^Drifters^The Otherside^Third Reach (SET-080)^Ουδέτερη^17^11^Longsword (Divine Smite)^+5^1d8+3 + 2d8 radiant^Bless; Divine Favor; Compelled Duel; Shield of Faith^-^φθαρμένο από τον δρόμο oath scroll; χρέος γραμμένο με ξένο χέρι; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-00374^Zook Merrick^Άνδρας^Gnome^Monk^Warrior of Mercy^3^1/2^Νυχτερινή σκοπιά^The Otherside^The Otherside^Cinder Reach (SET-077)^Φιλικός^14^25^Unarmed Strike (Flurry)^+5^2 επιθέσεις, 1d8+3 θλαστικό^-^-^κορδόνι με κόμπους προσευχής, αρκετοί καμένοι; στάχτη σε φιαλίδιο με πώμα; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Κοφτές καταφάσεις· χρόνια φωνάζοντας πάνω από τον άνεμο άφησαν τη φωνή του μόνιμα βραχνή.
SL-00383^Seraphel Dunmarrow^Γυναίκα^Aasimar^Bard^College of Lore^3^1/2^Θελήματα^Independent^The Otherside^Last Reach (SET-084)^Εχθρική^14^20^Rapier^+5^1d8+3 διατρητικό^Dissonant Whispers; Faerie Fire; Charm Person; Bane^-^συστατική επιστολή για αυλή που έχει πέσει; στάχτη σε φιαλίδιο με πώμα; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-00405^Marek Penhallow^Άνδρας^Human^Artificer^Artillerist^4^1^Καθαριστής κόμβων^Independent^The Otherside^Grey House (SET-076)^Εχθρικός^18^37^Thunder Gauntlets^+5^1d8+3 θλαστικό^Absorb Elements; Cure Wounds; Faerie Fire; Catapult^-^ανταλλακτική κάννη Eldritch Cannon; κερί που καίει χωρίς να κοντεύει; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Διαπραγματεύεται με κάτι που δεν βλέπετε, σε γλώσσα που σχεδόν αναγνωρίζετε.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-00426^Molgrim Dross^Άνδρας^Dwarf^Cleric^Trickery Domain^10^6^Μεταφορέας serum^Independent^The Otherside^Grey Reach (SET-083)^Ουδέτερος^18^101^Warhammer^+9^1d8+5 θλαστικό^Spiritual Weapon; Aid; Mass Healing Word; Guiding Bolt^-^θυμιατό που δεν άναψε ποτέ; χρέος γραμμένο με ξένο χέρι; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-00427^Kansif Goldhollow^Γυναίκα^Half-Orc^Fighter^Champion^8^4^Μάγειρας μονοπατιού^Independent^The Otherside^Third Reach (SET-080)^Φιλική^18^83^Halberd^+7^1d10+4 τέμνον^-^-^χαρακωμένο greatsword; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-00446^Kestrel Havelock^Γυναίκα^Human^Cleric^-^1^1/8^Φύλακας κελαριού^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^17^9^Warhammer^+5^1d8+3 θλαστικό^Shield of Faith; Guiding Bolt; Bless; Cure Wounds^-^τελετουργικό δρεπάνι; στάχτη σε φιαλίδιο με πώμα; παιδικό γράμμα με παραλήπτη κάποιον του party^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-00453^Vistra Quill^Γυναίκα^Dwarf^Fighter^-^1^1/8^Φύλακας τάφων^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλική^17^12^Longbow^+5^1d8+3 διατρητικό^-^-^χαρακωμένο greatsword; πρόσκληση χωρίς ημερομηνία; διαταγές που επέλεξε να μην ακολουθήσει^Κοιμάται σε καρέκλα με το πρόσωπο στην πόρτα, ντυμένη.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-00455^Ghesh Thorne^Άνδρας^Dragonborn^Cleric^-^2^1/4^Μαθητευόμενος εισπράκτορα^The Otherside^The Otherside^Sealed Hold (SET-075)^Εχθρικός^16^16^Mace^+5^1d6+3 θλαστικό^Cure Wounds; Guiding Bolt; Shield of Faith; Healing Word^-^τελετουργικό δρεπάνι; χρέος γραμμένο με ξένο χέρι; ένταλμα με τη δική του περιγραφή πάνω^Περπατάει ένα όριο και το σημαδεύει, ξανά και ξανά, άσχημα.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
