ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00023^Hana Jessup^Γυναίκα^Human^Sorcerer^Draconic Sorcery^10^6^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Mourn Hollow (SET-043)^Ουδέτερη^12^74^Ray of Frost^+9^2d8 cold^Magic Missile; Twinned Haste; Misty Step; Fireball^-^ουλή που σχηματίζει αστερισμό; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; ένταλμα με τη δική της περιγραφή πάνω^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνη.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-00381^Tessa Longstride^Γυναίκα^Half-Elf^Barbarian^Path of the Zealot^3^1/2^Φροντιστής σκύλων^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^14^33^Greatsword^+5^2d6+3 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; παιδικό παπούτσι, φυλαγμένο; σύμβολο ενός Circle που δεν συνεδριάζει πια^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-00408^Hesediel Stallard^Άνδρας^Aasimar^Rogue^Thief^13^8^Ονομασμένος των Wilds^Wyldermoore Village^Wyldermoore^Thorn Barrow (SET-037)^Εχθρικός^18^111^Shortsword (Sneak Attack)^+10^1d6+5 + 7d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; λίστα routes που δεν υπάρχουν πια^Μαθαίνει σε ένα παιδί ένα ποιηματάκι που είναι σαφώς προειδοποίηση.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά του· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-00412^Thava Emberly^Γυναίκα^Dragonborn^Fighter^Eldritch Knight^10^5^Φρουρός καραβανιού^Wyldermoore Village^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^20^107^Longsword^+9^1d8+5 τέμνον^-^-^κόρνα ρήγματος shield; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; διαταγές που επέλεξε να μην ακολουθήσει^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό της με διορθώσεις και παρενθέσεις.
SL-00425^Luga Dunmore^Γυναίκα^Orc^Cleric^Trickery Domain^4^1^Φύλακας κελαριού^Wilds Circles^Wyldermoore^Mourn Village (SET-048)^Φιλική^17^34^Warhammer^+5^1d8+3 θλαστικό^Cure Wounds; Shield of Faith; Bless; Healing Word^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; ένα όνομα που δεν θα το πει φωναχτά; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Τραγουδάει για να κρατήσει κάτι μακριά, και σταματάει όταν πλησιάσετε.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-00435^Glim Farrow^Άνδρας^Gnome^Ranger^Fey Wanderer^10^5^Λαθρέμπορος^Independent^Wyldermoore^Bell Hollow (SET-041)^Εχθρικός^15^86^Shortsword pair^+9^1d6+5 διατρητικό^Fog Cloud; Silence; Lesser Restoration; Ensnaring Strike^-^φαρέτρα με διπλό πάτο; σκισμένη σελίδα από κατάστιχο τάφων; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-00437^Dain Yestermarch^Άνδρας^Dwarf^Barbarian^Path of the World Tree^9^5^Μεταφορέας μεταλλεύματος^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Εχθρικός^16^106^Handaxe pair^+9^1d6+5 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; πειθαρχική αναφορά, ανοιχτή ακόμα^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
SL-00443^Rennick Dural^Άνδρας^Human^Rogue^-^1^1/8^Περαματάρης^Independent^Wyldermoore^Wither Barrow (SET-047)^Εχθρικός^16^8^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; παιδικό παπούτσι, φυλαγμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-00459^Tana Wrenfield^Γυναίκα^Gnome^Druid^Circle of the Land^7^4^Επόπτης nanite^Wilds Circles^Wyldermoore^Ash End (SET-042)^Φιλική^17^66^Scimitar^+7^1d6+4 τέμνον^Entangle; Heat Metal; Pass Without Trace; Moonbeam^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; σύμβολο ενός Circle που δεν συνεδριάζει πια^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνη.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-00463^Edda Stonebridge^Γυναίκα^Human^Rogue^-^2^1/4^Βοηθός ταβέρνας^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Εχθρική^16^14^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; ένα όνομα που δεν θα το πει φωναχτά; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-00466^Galen Cask^Άνδρας^Half-Elf^Druid^Circle of the Land^4^1^Νυχτερινή σκοπιά^Independent^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^14^33^Starry Form (The Long Shot)^+5^1d8+3 radiant^Faerie Fire; Healing Word; Entangle; Thunderwave^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; πέτρα παρμένη από τάφο και μη επιστραμμένη; debt-token από τους Lifeweavers^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-00470^Erran Ashgrove^Άνδρας^Half-Elf^Druid^Circle of the Sea^17^12^Πρεσβύτερος του δρόμου^Wyldermoore Village^Wyldermoore^Mourn Village (SET-048)^Ουδέτερος^17^178^Quarterstaff^+11^1d8+5 θλαστικό^Heat Metal; Wind Wall; Wall of Stone; Dispel Magic^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; σκισμένη σελίδα από κατάστιχο τάφων; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-00487^Kestrel Meriden^Γυναίκα^Human^Paladin^Oath of Vengeance^10^5^Αναγνώστης καταιγίδων^Independent^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^20^119^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Dispel Magic; Zone of Truth; Bless; Crusader's Mantle^-^κατάλογος όσων έσωσε, πιο μικρός από τον άλλο κατάλογο; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; διαταγές που επέλεξε να μην ακολουθήσει^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός της ακούγεται πιο μακριά από την κανονική της φωνή.
SL-00491^Otren Blackfell^Άνδρας^Dwarf^Fighter^Champion^3^1/2^Μαθητευόμενος^Independent^Wyldermoore^Wither Barrow (SET-047)^Φιλικός^19^31^Lance (mounted)^+5^1d12+3 διατρητικό^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Περπατάει τη γραμμή των δέντρων το σούρουπο, μετρώντας κάτι ψιθυριστά.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-00540^Marick Winterfall^Άνδρας^Half-Elf^Bard^College of Dance^9^6^Αξιωματικός σημάτων^Wyldermoore Village^Wyldermoore^Wither Hollow (SET-046)^Ουδέτερος^15^70^Hand crossbow^+9^1d6+5 διατρητικό^Invisibility; Hold Person; Healing Word; Dissonant Whispers^-^λαούτο με ασημένιες χορδές; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνος.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-00541^Arjhan Vane^Άνδρας^Dragonborn^Barbarian^-^2^1/4^Νυχτερινή σκοπιά^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^14^23^Handaxe pair^+5^1d6+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; σκισμένη σελίδα από κατάστιχο τάφων; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Σε έναν τάφο χωρίς σήμανση, έχοντας προφανώς σταθεί εκεί ώρες.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-00542^Feriel Brack^Γυναίκα^Aasimar^Cleric^Life Domain^12^8^Πρώτος εκτελεστής^Wyldermoore Village^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^19^117^Mace^+9^1d6+5 θλαστικό^Healing Word; Dispel Magic; Spiritual Weapon; Aid^-^τελετουργικό δρεπάνι; πέτρα παρμένη από τάφο και μη επιστραμμένη; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Κάθεται με κάποιον που πεθαίνει και δεν μιλάει.^Τραγουδάει πιο άνετα απ' ό,τι μιλάει· πέφτει σε μελωδία όταν αγχώνεται, δηλαδή συχνά.
SL-00561^Aust Flint^Άνδρας^Elf^Rogue^-^2^1/4^Διαλογέας μεταλλεύματος^Independent^Wyldermoore^Bell End (SET-045)^Φιλικός^15^17^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά του· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-00583^Hetch Lamphrey^Άνδρας^Half-Orc^Fighter^Psi Warrior^9^5^Επιθεωρητής wards^Wyldermoore Village^Wyldermoore^Bell Barrow (SET-040)^Ουδέτερος^20^109^Greatsword^+9^2d6+5 τέμνον^-^-^θώρακας επισκευασμένος στο πεδίο; σκισμένη σελίδα από κατάστιχο τάφων; πειθαρχική αναφορά, ανοιχτή ακόμα^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-00584^Rilla Eastmere^Γυναίκα^Halfling^Monk^Warrior of Mercy^4^1^Βοηθός αρχειοφύλακα^Independent^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^15^29^Quarterstaff^+5^1d8+3 θλαστικό^-^-^επίδεσμοι σημαδεμένοι με στάχτη; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-00587^Vashka Palgrave^Γυναίκα^Goliath^Warlock^The Great Old One^10^6^Αξιωματικός σημάτων^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^14^101^Eldritch Blast^+9^2 δέσμες, 1d10+5 force η καθεμία^Dissonant Whispers; Hold Person; Darkness; Arms of Hadar^-^νεφρίτινο νόμισμα (σήμα Lord); ένα όνομα που δεν θα το πει φωναχτά; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
